temperature,humidity,wind_speed,precipitation,atmospheric_pressure,rain
30.4,59.9,10.6,5.8,1004.9,1
25.3,59.6,24.2,9.9,1010.0,0
24.2,62.9,15.3,2.3,1016.8,0
17.8,56.5,10.7,9.4,1006.6,0
15.5,44.1,10.1,1.9,1013.4,1
29.6,60.5,24.5,2.4,1017.6,0
34.9,34.1,13.7,6.1,1014.6,1
17.0,65.9,6.6,6.8,1007.8,1
32.9,83.4,29.0,1.4,1013.6,1
19.4,89.0,11.1,5.2,1008.2,0
22.7,69.9,19.4,1.4,1001.7,0
21.6,51.6,25.6,3.0,1008.7,0
27.3,86.7,10.0,0.8,1009.0,0
26.6,59.4,20.5,9.5,1005.9,1
17.8,39.4,9.3,7.6,1003.9,0
28.6,61.1,26.4,0.5,1017.9,0
26.2,42.4,5.6,5.7,1018.5,0
22.3,54.7,27.6,4.2,1019.7,1
33.1,59.3,11.4,5.9,1017.3,1
17.9,66.9,12.2,8.7,1015.1,0
22.3,85.6,21.3,1.6,1017.6,1
23.0,42.8,28.4,4.2,1003.5,0
22.1,87.9,8.7,5.4,1006.2,0
16.6,76.0,27.6,2.9,1019.5,0
18.0,84.3,23.0,9.8,1019.9,0
23.1,36.9,27.2,2.1,1009.9,0
20.7,37.4,22.1,5.9,1004.4,0
22.5,54.7,23.5,9.6,1001.0,0
26.1,36.8,7.9,1.7,1018.3,0
22.1,46.4,15.5,4.0,1006.9,0
23.4,30.1,27.8,1.8,1001.4,0
31.5,70.7,12.5,1.4,1003.3,0
29.2,72.3,11.7,3.8,1009.8,0
18.3,70.5,24.3,1.0,1005.0,0
29.8,79.0,7.7,6.8,1000.2,0
16.3,85.6,13.6,7.4,1006.1,0
30.8,30.3,20.0,1.3,1014.5,1
21.7,66.1,19.1,1.7,1016.8,1
23.8,64.0,24.8,7.5,1005.8,1
28.8,64.5,12.8,1.1,1018.6,0
27.0,86.3,22.2,7.0,1005.6,0
34.6,54.2,29.6,7.9,1001.5,0
23.6,32.9,20.9,5.1,1001.0,0
28.4,65.8,25.7,0.2,1006.6,0
22.7,83.4,23.4,4.8,1019.8,0
25.2,62.2,6.9,0.8,1009.9,0
21.1,65.7,26.4,9.0,1003.2,0
25.7,52.0,13.4,4.9,1012.8,0
28.7,72.5,11.7,2.9,1014.5,1
18.1,65.0,23.3,1.8,1015.2,1
30.3,52.4,6.1,6.8,1005.8,0
21.2,37.9,7.0,7.9,1010.9,0
34.8,33.6,10.3,5.4,1010.3,0
31.9,47.5,7.8,8.7,1019.2,1
16.4,34.0,29.3,8.0,1007.6,0
19.8,43.7,16.0,7.5,1013.5,1
21.5,61.6,12.5,0.0,1000.3,0
27.2,60.3,19.1,6.6,1011.6,0
31.4,45.7,8.5,6.1,1009.4,1
29.9,71.9,8.8,4.1,1010.5,1
25.0,82.7,18.8,4.7,1014.1,1
28.4,71.5,21.6,2.1,1016.7,1
24.9,43.1,13.0,7.3,1012.3,0
28.5,72.2,15.7,8.4,1015.2,0
20.1,57.2,12.4,5.3,1001.0,1
27.7,71.4,18.5,1.3,1003.3,0
21.4,70.4,7.9,8.0,1008.3,0
21.1,75.7,22.8,2.4,1008.5,0
18.5,41.2,17.5,2.0,1010.3,0
22.3,58.5,17.2,6.3,1015.4,0
20.4,83.2,26.6,0.2,1017.6,0
33.5,36.5,11.2,5.6,1015.3,0
19.3,67.8,20.4,7.5,1008.3,0
28.8,39.1,5.2,5.3,1001.0,1
18.5,65.3,19.0,9.7,1016.5,0
21.5,71.1,7.7,9.1,1007.8,0
27.5,83.7,26.8,7.0,1017.5,0
24.4,70.1,21.3,3.2,1017.0,0
15.7,54.1,8.0,0.6,1017.9,0
30.4,62.3,10.8,5.7,1014.1,0
16.5,89.7,28.3,9.9,1014.0,1
32.0,85.5,24.9,3.4,1000.9,0
32.3,89.6,5.5,0.9,1000.8,0
23.4,45.2,20.0,0.9,1006.5,0
23.5,52.5,19.9,7.9,1018.8,0
27.1,77.2,19.5,5.1,1006.3,0
21.8,69.5,23.9,0.5,1004.6,0
17.2,50.2,9.6,3.5,1017.2,0
29.4,43.5,27.0,7.5,1008.7,0
34.7,64.0,16.4,1.8,1003.9,0
22.4,83.7,7.0,5.3,1000.1,1
18.3,69.2,28.0,9.3,1002.6,0
28.0,38.4,29.6,3.7,1004.4,0
24.9,70.3,5.2,7.1,1005.7,0
34.8,78.6,27.8,1.0,1010.6,0
29.4,66.3,14.4,9.2,1003.0,1
25.0,57.2,8.6,4.1,1014.4,0
23.8,69.7,7.1,0.7,1013.1,0
28.0,54.4,24.6,9.0,1005.1,0
16.1,89.8,16.8,5.9,1013.5,0
23.2,85.1,12.6,2.4,1002.6,0
27.1,30.7,10.1,6.1,1000.2,0
30.2,36.8,28.6,6.1,1007.1,0
27.6,66.4,9.3,1.4,1006.0,1
28.6,62.5,27.9,6.4,1019.9,1
28.0,86.2,16.9,6.2,1011.5,0
29.8,87.7,11.7,4.8,1009.6,0
15.1,58.3,29.4,0.8,1000.7,0
34.0,84.3,23.3,7.1,1005.5,0
27.4,40.4,25.0,7.1,1011.7,0
19.6,37.4,25.6,3.4,1013.1,0
27.3,44.9,18.3,7.8,1005.8,0
19.9,64.7,29.4,5.4,1011.5,0
16.1,42.1,12.5,6.1,1003.0,1
33.1,50.2,29.5,8.2,1014.2,0
16.9,70.1,13.6,0.5,1013.7,0
29.7,86.6,5.1,1.1,1008.8,0
25.8,69.0,17.5,8.9,1015.6,0
28.7,72.1,19.8,3.2,1015.5,0
16.3,70.2,23.3,1.4,1018.4,1
33.5,46.1,17.3,0.2,1018.0,1
21.1,32.0,17.5,2.5,1012.5,0
15.1,64.9,20.5,1.8,1001.7,0
29.6,63.0,20.1,3.1,1013.6,0
20.9,39.5,26.6,2.5,1017.5,0
18.0,74.8,25.9,2.5,1012.7,0
21.8,84.7,27.6,2.1,1003.7,0
31.3,32.3,23.2,0.9,1008.4,0
32.4,49.5,6.3,6.7,1005.2,0
24.0,42.8,24.9,2.9,1011.6,0
29.5,89.6,18.6,0.6,1012.8,0
25.7,68.3,11.4,3.3,1005.5,0
24.9,73.3,25.9,0.4,1016.7,0
25.8,50.6,29.6,0.1,1015.2,0
27.6,46.0,5.3,4.4,1002.4,0
18.9,54.5,20.4,7.7,1005.5,0
28.2,52.3,20.0,1.7,1010.7,1
28.6,83.1,18.1,6.4,1013.5,1
28.8,73.0,19.2,9.6,1004.7,0
34.4,65.2,9.6,0.3,1015.1,0
30.6,51.4,23.8,8.5,1019.3,0
28.4,88.6,15.1,3.1,1017.4,0
20.1,78.8,27.3,1.5,1006.4,0
23.0,45.4,26.3,1.0,1013.3,0
16.1,51.0,7.1,4.0,1017.7,0
30.9,81.2,21.0,9.2,1002.0,0
33.9,59.6,14.6,7.4,1004.3,1
34.0,64.8,5.4,0.6,1005.2,0
25.3,52.2,24.3,5.2,1013.9,0
22.5,31.2,11.8,3.9,1009.1,0
29.8,60.8,19.2,4.4,1010.9,0
25.2,43.5,9.2,3.7,1002.5,0
30.0,65.0,24.7,0.8,1019.1,0
32.8,52.4,18.3,8.1,1019.5,0
28.8,33.5,17.0,1.5,1000.1,0
15.2,57.8,19.8,0.6,1019.8,0
27.0,67.6,9.6,7.8,1000.5,1
19.8,88.7,22.6,5.1,1019.3,1
24.4,57.0,18.1,1.1,1019.5,0
26.6,52.4,22.6,9.3,1013.9,1
34.8,73.5,12.6,5.2,1002.1,0
27.2,79.9,23.4,5.9,1015.0,0
24.2,39.4,25.0,6.9,1011.6,1
29.9,76.8,11.6,3.5,1016.8,0
18.8,58.1,28.4,0.4,1003.7,1
33.5,61.4,5.4,2.4,1000.3,1
21.6,61.8,22.6,4.0,1001.8,1
25.8,73.9,10.4,7.9,1018.8,0
23.1,86.2,25.2,5.1,1001.8,0
18.8,73.6,25.6,5.9,1008.8,0
18.9,56.4,12.7,2.0,1019.8,0
16.1,61.5,15.0,4.2,1001.9,0
27.0,68.1,17.2,7.1,1015.9,0
26.6,72.5,23.4,10.0,1008.0,1
25.0,43.8,20.0,7.7,1009.9,0
21.5,78.1,23.0,5.3,1001.1,0
30.9,59.8,8.0,3.8,1015.8,0
19.8,71.7,25.4,5.0,1010.0,1
22.5,35.2,13.2,7.0,1009.4,0
20.1,58.4,9.1,8.6,1004.5,0
21.0,63.0,6.8,4.4,1006.2,0
15.4,88.2,6.3,6.1,1018.7,0
29.3,64.4,29.8,8.5,1000.1,1
24.5,58.6,17.4,8.6,1016.6,1
19.2,33.6,29.5,0.5,1012.6,1
33.0,81.2,27.7,7.4,1016.1,0
32.5,83.2,14.3,5.0,1015.7,0
26.2,83.5,5.5,7.9,1011.2,1
23.1,77.0,9.9,1.6,1007.9,1
27.9,70.3,21.7,4.1,1010.9,1
32.4,70.2,5.4,1.4,1014.9,1
26.0,37.1,7.4,0.3,1006.2,0
21.6,46.9,15.2,8.2,1007.5,1
31.4,81.6,19.9,9.6,1015.6,1
16.2,46.3,25.9,6.6,1018.5,0
22.0,62.4,5.5,1.2,1000.4,0
30.5,58.4,25.4,0.1,1004.8,0
17.8,50.9,25.2,4.9,1001.9,1
34.0,71.1,6.5,3.4,1017.0,1
16.4,53.5,6.9,0.5,1011.2,0
33.5,76.1,20.3,6.9,1014.1,0
24.7,39.2,6.3,2.6,1015.0,1
31.1,57.2,13.0,8.0,1007.8,1
22.7,59.3,15.7,3.5,1002.2,0
20.4,44.8,19.5,7.7,1018.5,1
15.3,38.2,9.3,0.3,1019.1,0
17.8,56.2,21.0,2.8,1000.4,0
27.0,64.0,16.9,6.8,1003.8,1
16.2,46.0,28.6,9.5,1008.3,1
30.0,42.0,30.0,2.6,1018.3,1
19.9,76.9,13.6,8.4,1014.4,0
34.5,82.6,26.6,3.1,1016.3,1
17.7,59.3,23.4,3.6,1019.6,1
21.0,39.0,15.0,4.8,1018.8,0
29.4,63.1,28.3,0.5,1007.3,0
18.3,69.5,8.4,3.1,1002.0,0
32.3,62.4,14.6,9.2,1006.6,0
32.9,45.6,14.9,5.5,1010.5,1
32.6,50.0,29.8,3.4,1000.4,0
23.8,82.4,9.3,6.0,1009.5,0
24.7,57.2,9.6,2.8,1009.2,0
31.1,64.9,24.9,0.5,1003.6,0
17.1,35.5,19.5,4.0,1001.4,1
32.5,51.1,23.7,7.7,1006.0,0
32.2,46.5,26.4,10.0,1006.2,0
20.5,78.6,13.1,4.7,1011.9,0
22.2,54.1,8.1,4.6,1003.6,1
33.5,76.8,14.9,7.6,1005.6,0
31.0,54.6,29.5,3.7,1005.6,1
27.0,58.3,21.7,1.0,1017.7,0
34.0,41.1,6.0,0.7,1018.7,1
28.1,83.2,16.7,6.5,1003.0,0
18.7,42.1,15.7,3.7,1016.3,0
26.6,69.5,27.9,7.6,1010.3,1
21.7,78.0,18.6,0.1,1002.4,0
27.1,51.7,12.6,3.5,1010.7,0
32.6,45.1,5.4,5.6,1003.8,0
28.8,62.4,24.1,9.9,1001.7,1
16.1,65.4,14.9,3.8,1018.2,1
29.0,30.4,20.0,4.6,1006.6,0
31.3,85.2,24.3,9.1,1013.3,0
26.6,82.7,28.5,0.1,1013.2,0
22.1,80.3,22.5,5.5,1016.1,0
19.7,43.1,21.1,4.0,1006.0,0
20.1,43.5,6.1,1.0,1015.7,0
32.9,48.1,20.5,3.7,1011.8,0
17.4,31.9,17.0,1.5,1015.0,0
30.4,77.3,11.3,4.8,1008.2,0
33.2,45.9,24.1,4.0,1001.4,1
16.4,32.9,12.6,2.8,1007.5,1
29.9,81.4,15.5,3.1,1008.0,0
26.1,67.0,7.2,8.9,1006.4,1
31.4,64.3,8.9,5.8,1005.5,1
19.3,34.2,27.7,5.3,1003.3,0
19.4,70.7,14.1,5.0,1011.8,0
21.4,78.9,12.2,3.5,1010.3,0
24.3,70.9,28.4,4.1,1012.5,0
26.3,47.1,18.0,3.7,1003.8,0
15.4,50.4,27.6,8.6,1019.8,0
15.9,88.5,11.9,0.5,1004.2,0
31.3,67.7,18.1,2.5,1019.8,0
18.3,83.4,14.5,5.6,1018.2,0
22.0,85.9,22.0,9.3,1014.8,0
19.1,63.5,13.3,8.0,1009.7,0
21.6,31.1,11.4,5.9,1017.2,1
29.0,66.6,25.7,6.7,1005.5,0
18.1,52.6,11.3,2.4,1000.0,0
24.8,66.0,28.0,6.9,1004.5,0
23.8,62.4,19.0,4.0,1016.2,0
31.3,63.9,24.7,8.7,1006.9,0
29.6,55.3,23.8,4.8,1006.1,0
28.4,56.1,22.0,9.0,1017.3,0
32.2,90.0,6.9,7.2,1019.9,1
15.2,83.4,18.0,0.7,1014.9,1
26.7,40.7,26.8,0.5,1014.9,0
27.9,87.9,9.0,4.9,1012.3,0
33.3,31.1,17.7,0.6,1019.9,0
16.8,48.2,20.6,9.7,1009.8,0
31.7,55.0,7.7,9.4,1014.2,0
15.7,30.5,21.1,7.0,1001.6,1
20.0,67.1,15.8,4.7,1007.2,0
18.3,34.2,16.2,3.9,1017.8,1
28.6,84.0,16.3,8.9,1009.9,0
26.8,30.0,14.2,7.0,1016.6,0
26.0,44.3,24.9,4.1,1002.9,0
24.7,67.2,29.6,4.3,1018.8,1
21.7,55.5,17.7,6.7,1016.1,1
30.9,54.3,7.5,0.1,1014.2,0
21.6,30.9,6.0,0.9,1012.6,1
17.0,58.7,29.7,6.9,1004.8,0
19.5,48.6,24.2,3.6,1002.9,1
26.6,60.2,13.9,5.7,1019.5,0
18.3,37.5,22.7,0.3,1012.0,1
32.4,41.8,14.9,8.6,1015.2,1
32.5,78.6,18.0,4.7,1009.7,0
33.1,38.1,7.5,2.5,1005.3,0
21.7,54.1,8.3,5.1,1002.9,0
26.3,37.2,10.8,0.8,1015.6,0
34.4,41.8,12.1,2.6,1003.3,0
20.2,60.2,22.5,0.8,1011.6,0
26.0,81.9,27.7,2.5,1016.9,0
33.3,81.6,18.7,8.8,1003.0,1
28.9,48.3,22.1,2.4,1012.2,0
28.2,47.4,14.3,6.5,1013.1,0
26.8,44.8,21.2,2.1,1003.7,1
34.7,62.2,14.3,3.2,1001.9,0
17.0,81.3,11.3,8.1,1006.5,0
34.0,64.9,12.6,5.2,1016.1,1
17.7,83.4,25.7,7.3,1015.5,0
27.6,38.5,13.2,8.1,1017.4,0
28.2,80.2,13.3,5.4,1019.8,0
29.9,81.5,22.6,4.0,1002.0,1
20.3,82.8,27.3,5.6,1012.5,0
15.3,47.0,28.3,3.7,1016.0,1
19.7,88.9,20.2,4.2,1019.9,0
26.2,79.3,8.2,9.4,1014.7,0
23.2,30.1,15.7,4.1,1011.6,1
17.4,59.9,28.7,2.1,1008.0,0
28.1,73.2,12.7,1.7,1019.2,0
24.0,71.2,14.9,2.6,1002.9,0
27.0,37.7,26.7,0.9,1010.4,1
30.8,35.4,22.2,2.8,1008.7,0
20.0,48.2,27.1,8.9,1013.2,0
24.7,34.5,10.2,7.0,1017.0,0
22.4,77.6,14.2,2.5,1004.5,0
19.3,41.4,24.1,4.4,1009.7,1
24.4,52.6,5.9,0.8,1014.0,0
23.6,61.3,22.5,6.1,1019.6,0
20.3,65.9,11.8,3.0,1010.4,0
31.0,53.8,23.9,0.8,1008.7,1
15.3,43.2,30.0,5.2,1008.9,0
22.4,89.3,19.8,2.3,1000.4,0
33.8,79.6,13.0,2.1,1015.2,0
34.5,32.8,21.7,0.2,1007.1,1
18.0,44.5,7.0,5.9,1009.3,1
20.3,87.4,20.8,6.5,1001.7,0
21.9,64.6,13.5,3.6,1002.7,0
32.7,64.7,10.9,4.5,1016.5,1
20.2,38.1,11.6,4.4,1012.1,1
21.6,30.3,18.5,1.0,1018.7,0
34.1,80.0,16.5,8.8,1011.6,1
31.3,66.6,8.4,0.8,1002.8,1
26.6,52.5,18.2,9.2,1007.9,0
15.0,56.6,17.5,2.8,1008.6,0
32.1,32.9,26.7,3.3,1008.1,0
31.7,34.5,15.3,4.4,1014.6,1
33.0,59.0,22.3,8.5,1019.8,0
30.3,70.3,11.7,5.7,1010.9,0
31.8,84.3,23.1,2.0,1015.6,0
25.1,37.3,27.1,8.3,1011.4,0
23.9,74.1,11.4,3.1,1003.1,0
25.1,88.5,21.3,5.1,1008.5,0
23.7,65.0,21.8,5.9,1006.2,0
15.8,42.9,19.4,8.5,1003.2,0
18.7,79.7,7.3,2.2,1001.8,0
21.9,51.7,24.4,7.8,1008.8,0
15.5,48.2,7.9,7.8,1011.8,0
22.2,81.7,21.9,5.2,1013.0,0
24.8,77.4,24.8,5.8,1003.3,0
16.8,60.3,9.3,3.3,1018.6,0
15.0,39.9,16.3,9.4,1015.2,0
34.8,53.8,17.9,0.2,1009.2,0
17.0,36.8,29.6,6.7,1016.0,0
25.8,74.5,21.0,3.4,1006.2,1
29.1,40.5,5.1,7.6,1017.2,0
33.3,87.9,25.3,4.4,1015.4,0
34.8,88.9,11.1,6.1,1001.9,0
27.7,43.3,13.3,2.4,1000.5,0
34.0,32.9,20.1,4.0,1009.7,0
21.7,80.2,26.6,4.7,1004.9,1
15.2,49.3,6.7,8.2,1000.9,0
34.3,78.6,15.5,7.6,1012.3,0
17.9,51.4,25.1,0.7,1001.0,1
33.5,43.8,22.9,1.4,1002.4,0
17.4,89.0,5.2,0.7,1012.3,0
17.4,60.4,14.0,2.3,1004.3,0
32.7,67.5,5.1,2.5,1015.0,0
21.7,74.3,26.7,2.2,1015.7,1
31.5,83.3,5.1,7.0,1017.3,0
30.3,55.9,14.4,2.5,1020.0,1
16.2,61.4,19.6,2.3,1005.7,1
24.5,85.2,25.8,3.6,1017.8,0
25.8,78.9,13.9,5.6,1014.7,0
26.5,64.9,24.6,9.5,1008.9,1
28.3,88.0,26.2,9.0,1002.2,1
23.5,78.1,23.1,0.8,1016.6,0
20.7,65.3,21.2,2.3,1011.8,1
16.1,47.6,14.3,4.0,1012.1,1
19.6,74.3,5.9,2.1,1017.0,1
32.7,64.9,25.3,6.1,1001.1,0
20.6,31.0,23.7,6.7,1020.0,1
18.8,37.0,12.5,4.6,1018.3,0
32.2,72.0,21.5,1.0,1011.6,1
35.0,61.9,12.2,1.4,1007.4,1
34.9,58.6,25.5,6.8,1004.1,1
33.0,78.6,6.1,2.3,1004.4,0
30.3,35.4,23.2,2.1,1014.0,1
27.7,44.8,20.6,6.3,1009.8,0
18.1,44.9,27.3,5.4,1006.9,1
29.1,74.6,7.6,8.5,1005.8,1
24.3,36.9,21.3,1.7,1018.3,0
22.2,32.3,6.8,1.0,1012.1,0
34.9,68.3,8.7,1.1,1019.8,0
15.8,82.2,19.4,6.1,1014.4,0
30.4,54.9,16.9,9.9,1014.1,0
19.3,43.7,25.5,4.1,1015.9,0
19.8,54.4,17.5,3.1,1009.1,1
16.1,49.3,27.0,0.2,1012.5,0
27.2,84.0,22.9,1.4,1003.5,0
29.1,81.1,5.0,1.2,1003.1,0
21.8,52.0,17.0,1.1,1007.7,0
16.1,74.6,5.9,6.8,1000.1,1
29.9,62.3,16.4,6.0,1000.1,0
31.3,52.1,21.2,4.4,1010.8,0
28.6,86.1,18.8,5.8,1005.8,0
22.1,55.9,29.3,7.0,1002.1,0
28.1,74.1,10.2,7.3,1003.0,0
22.5,73.7,5.7,2.0,1010.3,0
15.0,55.3,9.6,3.0,1019.6,0
25.8,37.8,21.3,8.8,1003.7,1
25.4,70.4,18.0,5.3,1002.0,1
23.6,36.0,8.8,3.7,1010.0,1
15.1,77.9,14.3,5.0,1011.6,0
20.1,55.0,14.1,4.1,1009.5,0
30.1,66.3,25.7,0.2,1008.4,0
30.3,49.0,14.4,1.4,1003.2,1
23.9,64.0,6.1,2.7,1009.9,0
28.2,82.8,8.7,2.8,1003.9,0
34.8,53.1,18.3,6.4,1010.6,0
21.6,35.0,10.0,2.2,1008.6,0
34.4,43.0,23.0,1.7,1007.7,0
26.2,82.4,26.2,6.2,1018.3,1
17.8,70.8,28.5,4.7,1003.7,0
20.1,77.1,12.5,0.0,1001.1,0
18.1,50.7,26.6,0.8,1006.9,0
16.0,70.0,15.7,3.0,1005.7,1
32.7,68.6,21.0,2.3,1017.1,1
33.1,84.2,12.5,3.4,1003.3,0
29.9,31.3,21.5,10.0,1006.7,0
21.1,43.1,9.8,9.8,1001.2,0
32.7,58.0,8.3,4.6,1009.4,1
25.8,89.5,26.7,8.7,1003.9,0
34.5,35.5,20.0,7.6,1010.6,1
26.2,87.2,18.8,1.5,1018.2,1
34.2,55.9,28.0,0.2,1003.1,0
19.0,86.4,24.5,3.8,1016.8,1
28.2,51.7,8.4,2.0,1017.8,0
18.2,61.2,16.0,5.5,1001.4,0
24.6,79.6,18.7,6.8,1005.1,0
22.3,50.8,14.0,5.1,1018.5,1
23.5,86.6,28.7,1.6,1002.4,0
22.8,74.9,5.4,5.8,1003.2,1
23.3,47.0,9.6,4.6,1007.0,0
34.8,86.0,25.9,7.8,1011.3,0
34.1,75.2,25.9,10.0,1001.4,1
17.2,80.0,6.4,1.7,1008.3,0
31.0,50.0,22.6,8.0,1002.5,1
29.9,83.9,16.0,3.8,1006.4,0
34.4,55.9,20.1,9.1,1016.3,0
25.4,83.9,7.6,3.0,1016.4,0
33.0,54.1,21.0,1.7,1004.5,0
15.6,76.6,11.9,6.1,1019.9,0
32.3,54.3,27.3,2.3,1009.6,0
25.3,55.1,9.2,2.2,1010.7,0
19.3,44.7,8.9,6.4,1016.4,1
20.3,88.2,24.9,5.2,1016.1,0
29.6,48.6,13.6,4.5,1014.2,0
33.6,30.7,14.1,6.0,1000.1,1
17.3,61.8,14.1,1.4,1019.8,0
28.7,76.1,24.3,3.3,1010.6,0
20.4,53.5,15.0,1.5,1000.8,0
24.0,31.4,29.1,0.7,1000.0,0
33.9,35.2,5.8,2.9,1014.7,0
22.0,80.1,28.4,5.9,1005.7,0
32.2,42.6,13.4,3.3,1007.0,0
18.7,53.5,19.5,4.9,1013.9,0
34.1,30.4,16.9,6.1,1002.3,0
26.0,30.2,5.0,4.6,1017.5,0
34.6,68.5,23.1,8.2,1010.8,1
16.6,77.1,15.1,2.4,1011.8,1
33.8,30.5,6.8,1.1,1014.0,0
23.8,55.1,24.0,4.8,1014.2,0
32.8,85.5,27.6,2.4,1017.0,0
15.1,73.6,19.9,7.1,1017.9,1
25.6,48.1,16.9,7.1,1001.5,0
26.7,66.0,25.5,3.6,1013.5,0
18.4,36.1,26.7,0.7,1004.1,0
27.7,50.4,6.6,2.8,1003.2,0
28.0,57.1,21.8,2.9,1003.1,0
25.4,87.9,11.6,8.3,1011.8,0
15.4,88.1,16.9,6.4,1018.5,0
19.2,38.1,22.0,7.9,1004.2,0
30.1,33.6,17.8,1.8,1017.0,1
33.4,76.7,26.8,4.0,1002.9,1
17.3,82.7,21.6,4.7,1018.8,0
20.6,82.9,7.3,3.2,1002.7,0
30.0,58.0,27.6,9.5,1009.3,0
27.0,55.9,18.6,8.9,1011.6,1
32.7,84.3,22.5,4.3,1013.7,0
26.4,42.5,23.3,7.3,1008.4,0
22.9,87.6,26.6,6.1,1019.3,0
16.7,48.7,26.9,1.3,1007.1,1
23.8,32.4,8.8,8.1,1003.1,0
21.9,81.4,27.3,7.3,1018.6,0
18.2,43.0,13.7,5.2,1014.2,0
32.8,69.8,12.5,2.5,1019.3,0
18.9,39.2,14.3,1.4,1002.0,0
26.4,73.8,20.3,7.8,1009.8,0
27.2,45.6,10.1,5.4,1018.2,1
16.6,64.5,10.4,9.6,1001.4,0
33.5,85.3,26.3,7.9,1017.9,0
23.9,43.2,24.6,7.5,1008.1,1
27.4,45.8,21.6,4.6,1004.2,0
21.4,38.7,29.6,6.3,1019.7,0
17.0,45.7,14.8,8.9,1001.3,0
23.5,30.4,8.8,4.7,1016.7,0
18.3,49.4,23.0,8.8,1015.1,1
29.6,81.8,9.4,6.3,1007.0,0
29.4,64.2,11.6,3.7,1000.2,0
20.4,78.5,8.7,9.9,1007.9,1
33.3,39.0,6.7,2.1,1014.0,0
24.7,59.2,9.9,3.4,1001.8,0
16.3,38.3,27.1,6.7,1018.4,0
31.2,30.7,11.1,8.6,1012.5,0
20.0,68.2,21.3,2.8,1011.2,0
19.4,30.1,26.6,6.8,1008.6,0
31.7,85.2,15.7,8.1,1005.2,0
20.7,72.0,15.4,5.7,1000.1,0
25.4,87.6,22.0,2.7,1005.5,1
24.5,45.4,25.9,6.6,1013.1,1
32.1,84.9,27.3,2.9,1003.7,0
19.5,43.2,7.0,1.2,1007.6,0
28.6,84.8,24.2,7.6,1000.4,1
25.9,43.9,24.7,5.9,1001.9,0
24.1,85.0,24.7,7.6,1013.3,0
18.8,48.6,21.1,7.3,1006.3,0
24.3,45.5,14.3,8.2,1015.6,0
25.3,50.0,21.2,7.0,1000.3,0
16.1,89.9,17.9,7.2,1013.9,0
32.0,77.5,7.9,1.4,1010.4,1
19.3,43.8,25.7,3.2,1008.8,0
33.6,58.3,17.9,5.1,1009.8,0
34.4,67.6,13.2,8.0,1013.1,0
27.3,83.7,13.1,7.2,1004.4,0
32.3,78.2,18.7,1.7,1019.5,0
22.9,62.5,24.7,3.0,1015.3,1
16.9,55.3,8.7,0.9,1019.7,1
17.2,70.6,16.9,9.9,1003.1,0
19.0,61.8,5.7,3.5,1009.0,1
15.7,35.4,16.6,3.5,1008.4,1
28.9,30.2,16.8,4.1,1019.0,0
17.7,61.9,14.0,4.9,1018.3,0
27.1,36.1,25.4,9.2,1009.4,0
18.5,48.4,27.0,0.0,1011.9,0
22.5,35.5,19.4,0.8,1008.7,0
27.9,71.2,18.2,1.6,1005.6,1
27.4,62.8,14.6,3.9,1012.1,1
15.9,32.9,8.8,9.7,1010.1,1
16.4,39.6,15.9,2.3,1004.0,0
30.5,66.0,24.7,3.4,1003.3,0
29.9,51.6,9.3,9.5,1012.9,1
15.1,76.4,22.1,5.1,1000.9,0
34.5,52.4,6.7,5.9,1019.6,0
17.9,68.0,27.0,4.8,1016.1,0
32.4,69.1,11.5,7.0,1002.0,0
17.1,80.9,18.2,8.0,1007.4,0
16.3,40.5,23.7,4.0,1014.3,0
33.6,35.8,15.0,4.9,1010.0,1
27.5,35.2,13.8,8.8,1004.5,1
32.2,57.2,29.9,7.1,1013.0,0
21.9,86.8,14.8,9.1,1011.6,0
27.5,75.9,23.9,0.1,1018.6,0
33.4,65.4,21.9,6.2,1016.4,0
32.6,37.9,28.9,1.1,1006.0,1
26.4,45.3,29.7,9.8,1004.5,0
22.1,34.0,29.9,4.9,1002.9,1
31.8,48.6,12.1,6.5,1017.6,0
29.8,50.4,22.1,6.0,1008.7,1
26.8,86.5,15.8,0.3,1012.7,0
20.8,52.2,27.0,7.4,1005.5,0
25.2,60.4,19.0,6.5,1004.9,0
33.3,83.9,20.9,6.8,1011.4,0
25.6,39.4,9.0,0.5,1006.8,0
31.3,41.2,16.3,1.5,1013.4,0
16.5,38.4,5.8,9.4,1016.4,0
24.5,57.9,16.4,1.1,1012.4,0
20.9,76.6,7.5,5.1,1012.8,0
32.8,57.9,23.5,8.9,1015.6,1
27.6,53.6,28.2,8.6,1010.1,0
30.1,72.3,28.0,4.5,1015.6,0
32.0,70.8,22.8,7.1,1007.1,0
27.8,56.8,18.0,9.7,1000.3,0
27.4,81.4,26.0,4.4,1005.1,1
16.9,31.2,14.2,4.4,1008.0,0
33.4,43.4,28.0,4.8,1005.0,0
22.8,60.8,13.2,0.4,1017.6,1
16.6,79.0,24.7,0.6,1015.8,0
21.3,55.6,15.5,3.1,1012.6,1
30.8,33.3,21.6,2.9,1009.2,1
23.3,46.3,10.7,3.0,1005.3,0
21.7,32.4,7.5,0.9,1019.8,0
31.5,48.4,25.8,9.9,1010.1,0
18.2,34.1,16.1,7.5,1012.8,0
21.2,32.8,14.0,3.9,1006.6,0
23.8,72.4,25.2,1.4,1003.2,0
26.9,37.8,12.8,6.3,1008.6,1
29.9,44.5,26.3,4.4,1002.3,1
