Input_Sequence,Target_Value
"-0.038343804278712375,0.011696577019187516,0.06170766441970541,0.11156420592301346,0.1611413365871366,0.2103148912502243,0.2589617155003463,0.3069599741137691,0.35418945618945624,0.40053187621536845",0.44587117031276413
"0.011696577019187516,0.06170766441970541,0.11156420592301346,0.1611413365871366,0.2103148912502243,0.2589617155003463,0.3069599741137691,0.35418945618945624,0.40053187621536845,0.44587117031276413",0.49009378691634725
"0.06170766441970541,0.11156420592301346,0.1611413365871366,0.2103148912502243,0.2589617155003463,0.3069599741137691,0.35418945618945624,0.40053187621536845,0.44587117031276413,0.49009378691634725",0.5330889711624691
"0.11156420592301346,0.1611413365871366,0.2103148912502243,0.2589617155003463,0.3069599741137691,0.35418945618945624,0.40053187621536845,0.44587117031276413,0.49009378691634725,0.5330889711624691",0.5747490422729323
"0.1611413365871366,0.2103148912502243,0.2589617155003463,0.3069599741137691,0.35418945618945624,0.40053187621536845,0.44587117031276413,0.49009378691634725,0.5330889711624691,0.5747490422729323",0.6149696632398931
"0.2103148912502243,0.2589617155003463,0.3069599741137691,0.35418945618945624,0.40053187621536845,0.44587117031276413,0.49009378691634725,0.5330889711624691,0.5747490422729323,0.6149696632398931",0.6536501021362474
"0.2589617155003463,0.3069599741137691,0.35418945618945624,0.40053187621536845,0.44587117031276413,0.49009378691634725,0.5330889711624691,0.5747490422729323,0.6149696632398931,0.6536501021362474",0.6906934843972394
"0.3069599741137691,0.35418945618945624,0.40053187621536845,0.44587117031276413,0.49009378691634725,0.5330889711624691,0.5747490422729323,0.6149696632398931,0.6536501021362474,0.6906934843972394",0.7260070354412765
"0.35418945618945624,0.40053187621536845,0.44587117031276413,0.49009378691634725,0.5330889711624691,0.5747490422729323,0.6149696632398931,0.6536501021362474,0.6906934843972394,0.7260070354412765",0.7595023130224848
"0.40053187621536845,0.44587117031276413,0.49009378691634725,0.5330889711624691,0.5747490422729323,0.6149696632398931,0.6536501021362474,0.6906934843972394,0.7260070354412765,0.7595023130224848",0.7910954287329154
"0.44587117031276413,0.49009378691634725,0.5330889711624691,0.5747490422729323,0.6149696632398931,0.6536501021362474,0.6906934843972394,0.7260070354412765,0.7595023130224848,0.7910954287329154",0.82070725809981
"0.49009378691634725,0.5330889711624691,0.5747490422729323,0.6149696632398931,0.6536501021362474,0.6906934843972394,0.7260070354412765,0.7595023130224848,0.7910954287329154,0.82070725809981",0.8482636387515917
"0.5330889711624691,0.5747490422729323,0.6149696632398931,0.6536501021362474,0.6906934843972394,0.7260070354412765,0.7595023130224848,0.7910954287329154,0.82070725809981,0.8482636387515917",0.8736955561564181
"0.5747490422729323,0.6149696632398931,0.6536501021362474,0.6906934843972394,0.7260070354412765,0.7595023130224848,0.7910954287329154,0.82070725809981,0.8482636387515917,0.8736955561564181",0.8969393164679849
"0.6149696632398931,0.6536501021362474,0.6906934843972394,0.7260070354412765,0.7595023130224848,0.7910954287329154,0.82070725809981,0.8482636387515917,0.8736955561564181,0.8969393164679849",0.9179367060458131
"0.6536501021362474,0.6906934843972394,0.7260070354412765,0.7595023130224848,0.7910954287329154,0.82070725809981,0.8482636387515917,0.8736955561564181,0.8969393164679849,0.9179367060458131",0.9366351372503916
"0.6906934843972394,0.7260070354412765,0.7595023130224848,0.7910954287329154,0.82070725809981,0.8482636387515917,0.8736955561564181,0.8969393164679849,0.9179367060458131,0.9366351372503916",0.9529877801481352
"0.7260070354412765,0.7595023130224848,0.7910954287329154,0.82070725809981,0.8482636387515917,0.8736955561564181,0.8969393164679849,0.9179367060458131,0.9366351372503916,0.9529877801481352",0.9669536797962126
"0.7595023130224848,0.7910954287329154,0.82070725809981,0.8482636387515917,0.8736955561564181,0.8969393164679849,0.9179367060458131,0.9366351372503916,0.9529877801481352,0.9669536797962126",0.9784978588135903
"0.7910954287329154,0.82070725809981,0.8482636387515917,0.8736955561564181,0.8969393164679849,0.9179367060458131,0.9366351372503916,0.9529877801481352,0.9669536797962126,0.9784978588135903",0.9875914049813291
"0.82070725809981,0.8482636387515917,0.8736955561564181,0.8969393164679849,0.9179367060458131,0.9366351372503916,0.9529877801481352,0.9669536797962126,0.9784978588135903,0.9875914049813291",0.9942115436528062
"0.8482636387515917,0.8736955561564181,0.8969393164679849,0.9179367060458131,0.9366351372503916,0.9529877801481352,0.9669536797962126,0.9784978588135903,0.9875914049813291,0.9942115436528062",0.9983416947924566
"0.8736955561564181,0.8969393164679849,0.9179367060458131,0.9366351372503916,0.9529877801481352,0.9669536797962126,0.9784978588135903,0.9875914049813291,0.9942115436528062,0.9983416947924566",0.9999715145002253
"0.8969393164679849,0.9179367060458131,0.9366351372503916,0.9529877801481352,0.9669536797962126,0.9784978588135903,0.9875914049813291,0.9942115436528062,0.9983416947924566,0.9999715145002253",0.9990969209177011
"0.9179367060458131,0.9366351372503916,0.9529877801481352,0.9669536797962126,0.9784978588135903,0.9875914049813291,0.9942115436528062,0.9983416947924566,0.9999715145002253,0.9990969209177011",0.9957201044510703
"0.9366351372503916,0.9529877801481352,0.9669536797962126,0.9784978588135903,0.9875914049813291,0.9942115436528062,0.9983416947924566,0.9999715145002253,0.9990969209177011,0.9957201044510703",0.9898495222852789
"0.9529877801481352,0.9669536797962126,0.9784978588135903,0.9875914049813291,0.9942115436528062,0.9983416947924566,0.9999715145002253,0.9990969209177011,0.9957201044510703,0.9898495222852789",0.981499877203139
"0.9669536797962126,0.9784978588135903,0.9875914049813291,0.9942115436528062,0.9983416947924566,0.9999715145002253,0.9990969209177011,0.9957201044510703,0.9898495222852789,0.981499877203139",0.9706920807624423
"0.9784978588135903,0.9875914049813291,0.9942115436528062,0.9983416947924566,0.9999715145002253,0.9990969209177011,0.9957201044510703,0.9898495222852789,0.981499877203139,0.9706920807624423",0.9574532009232748
"0.9875914049813291,0.9942115436528062,0.9983416947924566,0.9999715145002253,0.9990969209177011,0.9957201044510703,0.9898495222852789,0.981499877203139,0.9706920807624423,0.9574532009232748",0.9418163942567396
"0.9942115436528062,0.9983416947924566,0.9999715145002253,0.9990969209177011,0.9957201044510703,0.9898495222852789,0.981499877203139,0.9706920807624423,0.9574532009232748,0.9418163942567396",0.9238208229048188
"0.9983416947924566,0.9999715145002253,0.9990969209177011,0.9957201044510703,0.9898495222852789,0.981499877203139,0.9706920807624423,0.9574532009232748,0.9418163942567396,0.9238208229048188",0.9035115564994087
"0.9999715145002253,0.9990969209177011,0.9957201044510703,0.9898495222852789,0.981499877203139,0.9706920807624423,0.9574532009232748,0.9418163942567396,0.9238208229048188,0.9035115564994087",0.880939459286099
"0.9990969209177011,0.9957201044510703,0.9898495222852789,0.981499877203139,0.9706920807624423,0.9574532009232748,0.9418163942567396,0.9238208229048188,0.9035115564994087,0.880939459286099",0.8561610627354738
"0.9957201044510703,0.9898495222852789,0.981499877203139,0.9706920807624423,0.9574532009232748,0.9418163942567396,0.9238208229048188,0.9035115564994087,0.880939459286099,0.8561610627354738",0.8292384239608875
"0.9898495222852789,0.981499877203139,0.9706920807624423,0.9574532009232748,0.9418163942567396,0.9238208229048188,0.9035115564994087,0.880939459286099,0.8561610627354738,0.8292384239608875",0.8002389702974061
"0.981499877203139,0.9706920807624423,0.9574532009232748,0.9418163942567396,0.9238208229048188,0.9035115564994087,0.880939459286099,0.8561610627354738,0.8292384239608875,0.8002389702974061",0.7692353304310517
"0.9706920807624423,0.9574532009232748,0.9418163942567396,0.9238208229048188,0.9035115564994087,0.880939459286099,0.8561610627354738,0.8292384239608875,0.8002389702974061,0.7692353304310517",0.736305152501408
"0.9574532009232748,0.9418163942567396,0.9238208229048188,0.9035115564994087,0.880939459286099,0.8561610627354738,0.8292384239608875,0.8002389702974061,0.7692353304310517,0.736305152501408",0.7015309096330126
"0.9418163942567396,0.9238208229048188,0.9035115564994087,0.880939459286099,0.8561610627354738,0.8292384239608875,0.8002389702974061,0.7692353304310517,0.736305152501408,0.7015309096330126",0.664999693382721
"0.9238208229048188,0.9035115564994087,0.880939459286099,0.8561610627354738,0.8292384239608875,0.8002389702974061,0.7692353304310517,0.736305152501408,0.7015309096330126,0.664999693382721",0.6268029956202027
"0.9035115564994087,0.880939459286099,0.8561610627354738,0.8292384239608875,0.8002389702974061,0.7692353304310517,0.736305152501408,0.7015309096330126,0.664999693382721,0.6268029956202027",0.5870364793879996
"0.880939459286099,0.8561610627354738,0.8292384239608875,0.8002389702974061,0.7692353304310517,0.736305152501408,0.7015309096330126,0.664999693382721,0.6268029956202027,0.5870364793879996",0.5457997393148639
"0.8561610627354738,0.8292384239608875,0.8002389702974061,0.7692353304310517,0.736305152501408,0.7015309096330126,0.664999693382721,0.6268029956202027,0.5870364793879996,0.5457997393148639",0.5031960521825856
"0.8292384239608875,0.8002389702974061,0.7692353304310517,0.736305152501408,0.7015309096330126,0.664999693382721,0.6268029956202027,0.5870364793879996,0.5457997393148639,0.5031960521825856",0.4593321182708327
"0.8002389702974061,0.7692353304310517,0.736305152501408,0.7015309096330126,0.664999693382721,0.6268029956202027,0.5870364793879996,0.5457997393148639,0.5031960521825856,0.4593321182708327",0.4143177941279897
"0.7692353304310517,0.736305152501408,0.7015309096330126,0.664999693382721,0.6268029956202027,0.5870364793879996,0.5457997393148639,0.5031960521825856,0.4593321182708327,0.4143177941279897",0.3682658174370698
"0.736305152501408,0.7015309096330126,0.664999693382721,0.6268029956202027,0.5870364793879996,0.5457997393148639,0.5031960521825856,0.4593321182708327,0.4143177941279897,0.3682658174370698",0.3212915246659721
"0.7015309096330126,0.664999693382721,0.6268029956202027,0.5870364793879996,0.5457997393148639,0.5031960521825856,0.4593321182708327,0.4143177941279897,0.3682658174370698,0.3212915246659721",0.27351256220901765
"0.664999693382721,0.6268029956202027,0.5870364793879996,0.5457997393148639,0.5031960521825856,0.4593321182708327,0.4143177941279897,0.3682658174370698,0.3212915246659721,0.27351256220901765",0.2250485917434162
"0.6268029956202027,0.5870364793879996,0.5457997393148639,0.5031960521825856,0.4593321182708327,0.4143177941279897,0.3682658174370698,0.3212915246659721,0.27351256220901765,0.2250485917434162",0.1760209905383807
"0.5870364793879996,0.5457997393148639,0.5031960521825856,0.4593321182708327,0.4143177941279897,0.3682658174370698,0.3212915246659721,0.27351256220901765,0.2250485917434162,0.1760209905383807",0.12655254746767644
"0.5457997393148639,0.5031960521825856,0.4593321182708327,0.4143177941279897,0.3682658174370698,0.3212915246659721,0.27351256220901765,0.2250485917434162,0.1760209905383807,0.12655254746767644",0.07676715548671857
"0.5031960521825856,0.4593321182708327,0.4143177941279897,0.3682658174370698,0.3212915246659721,0.27351256220901765,0.2250485917434162,0.1760209905383807,0.12655254746767644,0.07676715548671857",0.02678950134462512
"0.4593321182708327,0.4143177941279897,0.3682658174370698,0.3212915246659721,0.27351256220901765,0.2250485917434162,0.1760209905383807,0.12655254746767644,0.07676715548671857,0.02678950134462512",-0.02325524669188633
"0.4143177941279897,0.3682658174370698,0.3212915246659721,0.27351256220901765,0.2250485917434162,0.1760209905383807,0.12655254746767644,0.07676715548671857,0.02678950134462512,-0.02325524669188633",-0.07324175232044239
"0.3682658174370698,0.3212915246659721,0.27351256220901765,0.2250485917434162,0.1760209905383807,0.12655254746767644,0.07676715548671857,0.02678950134462512,-0.02325524669188633,-0.07324175232044239",-0.12304482510591366
"0.3212915246659721,0.27351256220901765,0.2250485917434162,0.1760209905383807,0.12655254746767644,0.07676715548671857,0.02678950134462512,-0.02325524669188633,-0.07324175232044239,-0.12304482510591366",-0.17253973401787895
"0.27351256220901765,0.2250485917434162,0.1760209905383807,0.12655254746767644,0.07676715548671857,0.02678950134462512,-0.02325524669188633,-0.07324175232044239,-0.12304482510591366,-0.17253973401787895",-0.22160251981763043
"0.2250485917434162,0.1760209905383807,0.12655254746767644,0.07676715548671857,0.02678950134462512,-0.02325524669188633,-0.07324175232044239,-0.12304482510591366,-0.17253973401787895,-0.22160251981763043",-0.270110305512126
"0.1760209905383807,0.12655254746767644,0.07676715548671857,0.02678950134462512,-0.02325524669188633,-0.07324175232044239,-0.12304482510591366,-0.17253973401787895,-0.22160251981763043,-0.270110305512126",-0.3179416040975853
"0.12655254746767644,0.07676715548671857,0.02678950134462512,-0.02325524669188633,-0.07324175232044239,-0.12304482510591366,-0.17253973401787895,-0.22160251981763043,-0.270110305512126,-0.3179416040975853",-0.3649766228217692
"0.07676715548671857,0.02678950134462512,-0.02325524669188633,-0.07324175232044239,-0.12304482510591366,-0.17253973401787895,-0.22160251981763043,-0.270110305512126,-0.3179416040975853,-0.3649766228217692",-0.4110975632031401
"0.02678950134462512,-0.02325524669188633,-0.07324175232044239,-0.12304482510591366,-0.17253973401787895,-0.22160251981763043,-0.270110305512126,-0.3179416040975853,-0.3649766228217692,-0.4110975632031401",-0.4561889160552963
"-0.02325524669188633,-0.07324175232044239,-0.12304482510591366,-0.17253973401787895,-0.22160251981763043,-0.270110305512126,-0.3179416040975853,-0.3649766228217692,-0.4110975632031401,-0.4561889160552963",-0.5001377507780058
"-0.07324175232044239,-0.12304482510591366,-0.17253973401787895,-0.22160251981763043,-0.270110305512126,-0.3179416040975853,-0.3649766228217692,-0.4110975632031401,-0.4561889160552963,-0.5001377507780058",-0.542833998190108
"-0.12304482510591366,-0.17253973401787895,-0.22160251981763043,-0.270110305512126,-0.3179416040975853,-0.3649766228217692,-0.4110975632031401,-0.4561889160552963,-0.5001377507780058,-0.542833998190108",-0.5841707261961363
"-0.17253973401787895,-0.22160251981763043,-0.270110305512126,-0.3179416040975853,-0.3649766228217692,-0.4110975632031401,-0.4561889160552963,-0.5001377507780058,-0.542833998190108,-0.5841707261961363",-0.6240444075960595
"-0.22160251981763043,-0.270110305512126,-0.3179416040975853,-0.3649766228217692,-0.4110975632031401,-0.4561889160552963,-0.5001377507780058,-0.542833998190108,-0.5841707261961363,-0.6240444075960595",-0.6623551793676098
"-0.270110305512126,-0.3179416040975853,-0.3649766228217692,-0.4110975632031401,-0.4561889160552963,-0.5001377507780058,-0.542833998190108,-0.5841707261961363,-0.6240444075960595,-0.6623551793676098",-0.6990070927716426
"-0.3179416040975853,-0.3649766228217692,-0.4110975632031401,-0.4561889160552963,-0.5001377507780058,-0.542833998190108,-0.5841707261961363,-0.6240444075960595,-0.6623551793676098,-0.6990070927716426",-0.7339083536543224
"-0.3649766228217692,-0.4110975632031401,-0.4561889160552963,-0.5001377507780058,-0.542833998190108,-0.5841707261961363,-0.6240444075960595,-0.6623551793676098,-0.6990070927716426,-0.7339083536543224",-0.7669715523441283
"-0.4110975632031401,-0.4561889160552963,-0.5001377507780058,-0.542833998190108,-0.5841707261961363,-0.6240444075960595,-0.6623551793676098,-0.6990070927716426,-0.7339083536543224,-0.7669715523441283",-0.7981138825680733
"-0.4561889160552963,-0.5001377507780058,-0.542833998190108,-0.5841707261961363,-0.6240444075960595,-0.6623551793676098,-0.6990070927716426,-0.7339083536543224,-0.7669715523441283,-0.7981138825680733",-0.8272573488387046
"-0.5001377507780058,-0.542833998190108,-0.5841707261961363,-0.6240444075960595,-0.6623551793676098,-0.6990070927716426,-0.7339083536543224,-0.7669715523441283,-0.7981138825680733,-0.8272573488387046",-0.8543289617926387
